회사명,사업연도,감사인,감사의견,감사보고서 특기사항,강조사항 등,핵심감사사항
우원개발,제21기(전전기),삼덕회계법인,적정,-,(주1),(주1)
우전,제24기(당기),인덕회계법인,의견거절,-,주1) 참조,주1) 참조
우전,제23기(전기),인덕회계법인,의견거절,-,주2) 참조,주2) 참조
우전,제22기(전전기),삼일회계법인,의견거절,-,주3) 참조,주3) 참조
우정바이오,제06기(당기),신한회계법인,적정,-,,
우정바이오,제05기(전기),정진세림회계법인,적정,-,,
우정바이오,제04기(전전기),정진회계법인,적정,-,,
우주일렉트로,제22기(당기),대주회계법인,적정,-,,특수관계자 등 거래 및 잔액 공시의 적정성
우주일렉트로,제21기(전기),대주회계법인,적정,-,,"종속ㆍ관계기업투자주식에 
대한 손상평가"
우주일렉트로,제20기(전전기),삼정KPMG,적정,-,,
우진,제41기(당기),대주회계법인,적정,-,- 해당사항없음,"- 투입법에 따른 수익인식
- 산정된 공사진행률의 적절성
- 공사변경의 회계처리에 대한 적절성"
우진,제40기(전기),회계법인 베율,적정,-,- 해당사항없음,"- 투입법에 따른 수익인식
- 산정된 공사진행률의 적절성
- 공사변경의 회계처리에 대한 적절성"
우진,제39기(전전기),한영회계법인,적정,-,- 해당사항없음,"- 투입법에 따른 수익인식
- 산정된 공사진행률의 적절성
- 공사변경의 회계처리에 대한 적절성"
우진비앤지,제36기 (당기),우리회계법인,적정,-,,
우진비앤지,제35기 (전기),도원회계법인,적정,-,,
우진비앤지,제34기(전전기),도원회계법인,적정,-,,
우진아이엔에스,제46기(당기),신우회계법인,적정,-,해당사항없음,"-투입법에 따른 수익 인식
-공사예정원가에 대한 추정의 불확실성
-공사진행률의 적절성
-미청구공사금액의 회수가능성 평가
-공사변경에 따른 회계처리의 적절성"
우진아이엔에스,제45기(당기),신우회계법인,적정,-,해당사항없음,"투입법에 따른 수익인식
미청구공사의 회수가능성"
우진아이엔에스,제44기(전기),삼정회계법인,적정,-,해당사항없음,
우진플라임,제29기(당기),인덕회계법인,적정,-,,현금창출단위의 손상검토
우진플라임,제28기(전기),광교회계법인,적정,-,,
우진플라임,제27기(전전기),천지회계법인,적정,-,,
울진유통농업회사법인,제 12 기(당기),세영회계법인,적정의견,-,,
울진유통농업회사법인,제 11 기(전기),세영회계법인,적정의견,-,,
울진유통농업회사법인,   제 10  기(전전기),세영회계법인,적정의견,-,,
울트라브이,제9기(당기),삼덕회계법인,적정,-,　별첨 1 참조,
울트라브이,제8기(전기),삼덕회계법인,적정,-,　-,
울트라브이,제7기(전전기),삼일회계법인,적정,-,　-,
웅진,제38기 (당기),한영회계법인,적정,-,1) 전기재무제표 재작성,"별도: 종속기업투자 손상평가
연결: 계약체결 증분원가의 인식"
웅진,제37기 (전기),한영회계법인,적정,-,,"가. 계약체결 증분원가의 인식(연결) 나. 사업결합 회계처리(연결)
다. 종속기업투자주식 손상(별도)"
웅진,제36기(전전기),안진회계법인,적정,-,,
웅진식품,제43기(전전기),삼일회계법인,적 정,-,해당사항 없음,해당사항 없음
웅진식품,제44기(전기),삼일회계법인,적 정,-,해당사항 없음,해당사항 없음
웅진식품,제45기(당기),삼일회계법인,적 정,-,해당사항 없음,해당사항 없음
웅진씽크빅,제14기말(당기),한영회계법인,적정,-,전기 매각예정자산손상차손 회계처리 과소 (주석 34),계약체결 증분원가의 인식
웅진씽크빅,제13기(전기),한영회계법인,적정,-,,계약체결 증분원가의 인식
웅진씽크빅,제12기(전전기),삼정회계법인,적정,-,,
웅진에너지,"제15기
(2020년)",삼정회계법인,의견거절,-,강조사항 기재,계속기업가치
웅진에너지,"제14기
(2019년)",안진회계법인,의견거절,-,강조사항 기재,계속기업가치
웅진에너지,"제13기
(2018년)",한영회계법인,의견거절,-,강조사항 기재,계속기업가치
원림,제53기(당기),한울회계법인,적정,-,해당사항 없음,수익인식의 적정성
원림,제52기(전기),한울회계법인,적정,-,해당사항 없음,해당사항 없음
원림,제51기(전전기),삼정회계법인,적정,-,해당사항 없음,해당사항 없음
원바이오젠,제3기(당기),이정회계법인,적정,-,,
원바이오젠,제2기(전기),이정회계법인,적정,-,,
원바이오젠,제1기(전전기),이정회계법인,적정,-,,
원시스템,제8기(당기),2,적정,-,,
원시스템,제7기(전기),2,적정,-,,
원시스템,제6기(전전기),2,적정,-,,
원익,제38기(당기),삼정회계법인,적정,-,지적사항 없음,- 국외매출의 수익인식
원익,제37기(전기),삼정회계법인,적정,-,지적사항 없음,- 매출 총액순액 인식 오류 위험
원익,제36기,삼정회계법인,적정,-,지적사항 없음,
원익IPS,제5기(당기),한영회계법인,적정,-,해당사항 없음,품질보증충당부채의 평가
원익IPS,제4기(전기),한영회계법인,적정,-,해당사항 없음,사업결합 회계처리
원익IPS,제3기(전전기),한영회계법인,적정,-,해당사항 없음,해당사항 없음
원익QnC,제18기(당기),삼정회계법인,적정,-,,"연결: MOMQ Holding Company(이하 ""MOMQ"")에
대한 영업권 손상검사
별도: MOMQ Holding Company(이하 ""MOMQ"")에
대한 종속기업투자주식 손상검사"
원익QnC,제17기(전기),삼일회계법인,적정,-,,MOMQ Holding Company취득 관련 회계처리
원익QnC,제16기(전전기),삼일회계법인,적정,-,,
원익머트리얼즈,제15기(당기),한영회계법인,적정,-,해당사항 없음,관계기업투자손상검사
원익머트리얼즈,제14기(전기),한영회계법인,적정,-,해당사항 없음,관계기업투자손상검사
원익머트리얼즈,제13기(전전기),한영회계법인,적정,-,해당사항 없음,
원익큐브,42기(당기),한울회계법인,적정,-,해당사항 없음,
원익큐브,제41기(전기),삼일회계법인,적정,-,해당사항 없음,상품 및 제품 매출의 발생사실
원익큐브,제40기(전전기),삼일회계법인,적정,-,해당사항 없음,
원익피앤이,제17기(당기),이촌회계법인,적정,-,없음,해당사항 없음
원익피앤이,제16기(전기),이촌회계법인,적정,-,없음,해당사항 없음
원익피앤이,제15기(전전기),이촌회계법인,적정,-,없음,해당사항 없음
원익피앤이,제22기(당기),신한회계법인,적정,-,,
원익피앤이,제21기(전기),신한회계법인,적정,-,,
원익피앤이,제20기(전전기),신한회계법인,적정,-,,
원익홀딩스,제30기(당기),안진회계법인,적정,-,해당사항없음,
원익홀딩스,제29기(전기),삼일회계법인,적정,-,해당사항없음,
원익홀딩스,제28기(전전기),삼일회계법인,적정,-,해당사항없음,
원일특강,제44기(당기),대주회계법인,적정,-,해당사항 없음,CGU 사용가치에 근거한 손상검사
원일특강,제43기(전기),삼일회계법인,적정,-,해당사항 없음,철강사업부 현금 창출단위 손상평가
원일특강,제42기(전전기),삼일회계법인,적정,-,해당사항 없음,
원텍,제22기(당기),삼일회계법인,적정,-,,
원텍,제21기(전기),삼일회계법인,적정,-,,
원텍,제20기(전전기),삼일회계법인,적정,-,,
원텍,제2기(당기),서우회계법인,적정,-,,
원텍,제1기(전기),서우회계법인,적정,-,,
원텍,-,-,,-,,
원포유,제23기(당기),선진회계법인,적정,-,,
원포유,제22기(전기),나래회계법인,적정,-,,
원포유,제21기(전전기),-,,-,,
원풍,제48기,삼덕회계법인,적      정,-,,
원풍,제47기,삼덕회계법인,적      정,-,,
원풍,제46기,삼덕회계법인,적      정,-,,
원풍물산,제48기(당기),삼덕회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서 이용자는 다음 사항에 주의를 기울여야 할 필요가 있습니다.(1) 전기 재무제표의 재작성재무제표에 대한 주석 37에서 설명하고 있는 바와 같이 회사는 2019 회계연도의 회계처리 오류와 관련하여 2019년 12월 31일로 종료되는 보고기간의 재무제표를 재작성하였습니다. 오류의 성격과 재무제표에 미치는 영향은 다음과 같습니다.기타유동금융자산 취득과 평가 및 법인세에 대한 회계처리 수정으로 2019년 12월 31일 현재 회사의 순자산은 1,225백만원이 증가하였으며, 동일로 종료되는 보고기간의 당기순손실은 2,716백만원 감소하였습니다.

우리는 2020년 반기 재무제표 검토 과정에서 주석 37에 기술된 조정사항과 관련하여비교정보에 대한 중요한 왜곡표시의 가능성을 알게 되었고, 중요한 왜곡표시가 존재하는지 여부를 결정하기 위한 충분하고 적합한 증거를 입수하기 위해 해당 상황에서 필요한 정도의 추가적인 검토절차를 수행하였습니다. 우리는 이와 관련, 경영진과 해당 조정사항에 대해 커뮤니케이션하였습니다.","핵심감사사항은 우리의 전문가적 판단에 따라 당기 재무제표감사에서 가장 유의적인 사항들입니다. 해당 사항들은 재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.

회사는 남성복 중 신사복의 제조 및 판매를 주된 사업을 영위하고 있습니다. 회사의 매출은 백화점, 대리점, 직매장 등 판매경로에 따라 다른 형태로 이루어져 있습니다. 또한 수익의 인식과 관련하여서는 고유한 위험이 존재하며, 이러한 관점에서 수익의 인식과 관련한 기간귀속 및 과대 계상오류의 가능성이 존재한다고 가정을 하였으며, 이에 따라 수익인식의 적정성을 핵심감사사항으로 판단하였습니다.

당기말 현재 회사의 수익인식의 적정성에 대하여 우리가 수행한 주요 감사절차는 다음과 같습니다.
- 매출수익계상에 관한 인식기준 및 회계처리의 타당성 검토
- 회계기간 중 기록된 매출 거래중 추출된 표본 매출거래의 실증절차 수행
- 보고기간말 전후에 발생한 매출거래에 대한 증빙과 수익인식시점의 비교
- 보고기간말 이후에 취소처리된 매출전표를 선택하여 매출원장에 전기되기까지의 과정을 추적하고 매출의 기간귀속이 적절한지에 대하여 확인"
원풍물산,제47기(전기),삼덕회계법인,적정,-,,
원풍물산,제46기(전전기),삼덕회계법인,적정,-,,
월덱스,제21기(당기),선일회계법인,적정,-,,"연결: 영업권 손상평가
별도: 종속기업의 손상환입검사"
월덱스,제20기(전기),선일회계법인,적정,-,,"연결: 영업권 손상평가
별도: 수익인식의 적정성"
월덱스,제19기(전전기),경신회계법인,적정,-,,
월드파워텍,제19기(당기),한울회계법인,부적정,-,,
월드파워텍,제 18기(전기),한울회계법인,적정,-,"계속기업관련
 중요한 불확실성",
월드파워텍,제 17기(전전기),한울회계법인,적정,-,,
웨스트라이즈,제30기 (당기),삼덕회계법인,적정,-,코스닥시장 관리종목 지정 사유 발생,관계기업투자 손상검사
웨스트라이즈,제29기(전기),대주회계법인,적정,-,해당사항 없음,관계기업투자 손상검사
웨스트라이즈,제28기(전전기),대주회계법인,적정,-,해당사항 없음,
웨이버스,제2(당기),이촌회계법인,적정,-,,
웨이버스,제1(전기),이촌회계법인,적정,-,,
웨이버스,-,-,,-,,
웨이브일렉트로,제22기(당기),도원회계법인,적정,-,주1),주2)
웨이브일렉트로,제21기(전기),정현회계법인,적정,-,,
웨이브일렉트로,제20기(전전기),정현회계법인,적정,-,,
웰바이오텍,제46기(당기),신한회계법인,적정,-,계속기업 관련 중요한 불확실성,종속기업투자주식 손상평가
