회사명,사업연도,감사인,감사의견,감사보고서 특기사항,강조사항 등,핵심감사사항
쎄노텍,제05기(당기),삼일회계법인,적정,-,없음,
쎄노텍,제04기(전기),삼일회계법인,적정,-,없음,
쎄노텍,제03기(전전기),삼일회계법인,적정,-,없음,
쎄니트,제25기 (당기),삼일회계법인,적정,-,,영업권 손상 평가
쎄니트,제24기(전기),삼일회계법인,적정,-,,
쎄니트,제23기(전전기),삼일회계법인,적정,-,,
쎄트렉아이,제21기(당기),안진회계법인,적정,-,해당사항 없음,공사진행률의 적정성
쎄트렉아이,제20기(전기),안진회계법인,적정,-,해당사항 없음,해당사항 없음
쎄트렉아이,제19기(전전기),안진회계법인,적정,-,해당사항 없음,해당사항 없음
쎌마테라퓨틱스,제39기(당기),삼정회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서, 이용자는 다음 사항들에 주의를 기울여야 할 필요가 있습니다.

재무제표에 대한 주석 38에서 설명하고 있는 바와 같이 2019년 12월 31일로 종료하는 보고기간에 순손실 24,743백만원이 발생하였고 보고기간말 현재로 기업의 유동부채가 유동자산보다 838백만원 만큼 더 많음을 나타내고 있습니다.

상기의 사항은 주석 38에서 설명하고 있는 계속기업으로서의 존속능력에 유의적인 의문을 제기할 만한 불확실성이 존재함을 나타냅니다. 우리의 의견은 이 사항으로부터 영향을 받지 아니합니다",
쎌마테라퓨틱스,제38기(전기),삼정회계법인,적정,-,"연결재무제표 주석 37에 주의를 기울여야 할 필요가 있습니다. 연결재무제표에 대한주석 37에서 설명하고 있는 바와 같이 2018년 12월 31일로 종료하는 보고기간에 순손실 10,873백만원이 발생하였고 재무제표일 현재로 기업의 유동부채가 유동자산보다 5,184백만원 만큼 더 많음을 나타내고 있습니다.
한편, 연결회사가 발행한 전환사채 중 일부는 사채권자가 만기 전 조기상환을 요구할수 있습니다. 만약, 사채권자가 조기상환을 청구하는 경우 연결회사는 계속기업으로서의 존속능력에 대한 불확실성이 존재하며, 이 경우 계속기업으로서의 존속여부는 회사 자산의 회수, 신규 사업의 성패 및 추가적인 자금조달  여부 등에 좌우되는 중요한 불확실성을 나타냅니다. 우리의 의견은 이 사항으로부터 영향을 받지 아니합니다.",
쎌마테라퓨틱스,제37기(전전기),안경회계법인,적정,-,"감사의견에 영향을 미치지 않는 사항으로서 재무제표에 대한 주석 40에서 설명하는 바와 같이  회사는 영업부진 등으로 인하여 2017년 12월 31일로 종료하는 회계기간에 영업손실 5,835백만원, 당기순손실 7,308백만원이 발생하였으며, 보고기간 종료일 현재로 미처리결손금은 13,407백만원에 달하고 있습니다.
한편, 회사가 발행한 전환사채 중 일부는 사채권자가 만기 전 조기상환을 요구할 수 있습니다. 이러한 상황에서 만약, 사채권자가 조기상환을 청구하는 경우 회사는 계속기업으로서의 존속능력에 대한 불확실성이 존재하며 이 경우 계속기업으로서의 존속여부는 회사자산의 회수, 신규 사업의 성패 및 추가적인 자금조달  여부 등에 좌우되는 중요한 불확실성이 존재함을 의미합니다. 또한, 이와 같은 불확실성의 최종 결과로 계속기업가정이 타당하지 않을 경우에 발생될 수도 있는 자산과 부채의 금액 및 분류표시와 관련 손익항목에 대한 수정사항은 위 재무제표에 반영되어 있지 않습니다.",
쎌바이오텍,제25기(당기),현대회계법인,적정,-,해당사항 없음,해당사항 없음
쎌바이오텍,제24기(전기),현대회계법인,적정,-,해당사항 없음,해당사항 없음
쎌바이오텍,제23기(전전기),삼정회계법인,적정,-,해당사항 없음,해당사항 없음
쏠리드,제22기(당기),삼일회계법인,적정,-,해당사항없음,"연결감사 의견
영업권 손상검사
회사의 영업권 금액이 유의적이며, 영업권 손상검사에 사용되는 미래현금흐름 추정에는 미래 사업에대한 예상과 할인율에 대한 경영진의 판단이 포함됩니다. 이에 따라, 우리는 영업권 손상검사에 관심을 기울였습니다. 관련 내용은 회사의 연결재무제표주석 10에 표시되어 있습니다. 회사의 경영진은 회수가능액 측정을 위해 독립적인 외부 전문가를 활용하였습니다.

별도감사 의견영업권이 배부된 종속기업 손상검사회사의 종속기업인 쏠리드기어는 별도재무제표에 있는 투자의 장부금액이 연결재무제표에 있는 관련 영업권을 포함한 피투자자의 순자산의 장부금액을 초과하여, 해당 현금창출단위에 손상 징후가 존재한다고 판단하고 기업회계기준서 제1036호에 따라손상검사를 수행하였습니다. 회사의 경영진은 회수가능액 측정을 위해 독립적인 외부 전문가를 활용하였습니다.우리는 사용가치 평가에 포함된 미래현금흐름 추정에는 재무예산의 예측, 성장률 및 할인율에 대한 경영진의 가정과 판단이 포함되며, 재무제표에 끼치는 영향이 유의적이므로, 이 영역에 관심을 기울였습니다."
쏠리드,제21기(전기),삼일회계법인,적정,-,해당사항없음,
쏠리드,제20기(전전기),삼정회계법인,적정,-,"전환상환우선주
회사의 주석 20에서 설명하고 있는 바와 같이 회사는 2017년 11월 21일에 유상증자를 통하여 전환상환우선주를 발행하였으며, 금융감독원 질의회신 '회제이-00094'에 의거하여 전환상환우선주 전체를 자본으로 인식하였습니다.
중단영업
회사의 주석 34에서 설명하고 있는 바와 같이 당기 중 휴대폰 제조 및 판매 사업부문을 매각하여 중단영업으로 표시하였습니다.",
씨디네트웍스,제20기(당기),안진회계법인,적정의견,-,,
씨디네트웍스,제19기(전기),안진회계법인,적정의견,-,,
씨디네트웍스,제18기(전전기),한영회계법인,한정의견,-,"전기(17기) 보고기간의 연결재무상태표에 계상된 무형자산 2,276백만원, 기타비유동자산 359백만원과 연결포괄손익계산서에 계상된 잡손실 627백만원에 대하여 충분하고 적합한 감사증거를 입수할 수 없음. 또한 당기 (18기) 보고기간의 연결포괄손익계산서에 비용으로 계상된 무형자산손상차손 2,566백만원 및 지급수수료 939백만원에 대해서 충분하고 적합한 감사증거를 입수할 수 없음. 따라서 17기 및 18기 보고기간의 연결재무제표에서 회사가 계상한 금액에 대해서 수정이 필요한지 여부를 결정할 수 없음.",
씨브이네트,제20기(당기),삼일회계법인,적 정,-,,
씨브이네트,제19기(전기),삼일회계법인,적 정,-,,
씨브이네트,제18기(전전기),삼일회계법인,적 정,-,,
씨씨에스,제23기(당기),세정회계법인,"감사의견 : 적정
반기검토의견 : 적정",-,"주1)
주2)",
씨씨에스,제22기(전기),회계법인 리안,"감사의견 : 적정
반기검토의견 : 범위제한한정",-,"주3)
주4)",
씨씨에스,제21기(전전기),인덕회계법인,"감사의견 : 적정
반기검토의견 : 적정",-,주5),
씨아이에스,제5(당)기,회계법인 보명,적정,-,주2,주3
씨아이에스,제4(전)기 ,회계법인 보명,적정,-,,
씨아이에스,제3(전전)기,회계법인 보명,적정,-,주1,
씨아이테크,-,-,,-,,
씨아이테크,-,-,,-,,
씨아이테크,-,-,,-,,
씨알푸드,제13기(당기),서린회계법인,적정,-,해당사항 없음,
씨알푸드,제12기(전기),서린회계법인,적정,-,해당사항 없음,
씨알푸드,제11기(전전기),서린회계법인,적정,-,해당사항 없음,
씨앗,제14기(당기),삼원회계법인,적정,-,,해당사항 없음
씨앗,제13기(전기),삼원회계법인,적정,-,,해당사항 없음
씨앗,제12기(전전기),삼원회계법인,적정,-,,해당사항 없음
씨앤에스링크,제20기(당기),예교지성회계법인,적정,-,해당사항 없음,해당사항 없음
씨앤에스링크,제19기(전기),지성회계법인,적정,-,해당사항 없음,해당사항 없음
씨앤에스링크,제18기(전전기),지성회계법인,적정,-,해당사항 없음,해당사항 없음
씨앤에스자산관리,제40기(당기),선진회계법인,적정,-,,
씨앤에스자산관리,제39기(전기),한영회계법인,한정,-,"1. 재무상태표(적정)
2. 손익계산서 및 
현금 흐름표 
(전기 영향으로 한정)",
씨앤에스자산관리,제38기(전전기),삼일회계법인,의견거절,-,"1. 감사범위 제한
2. 계속기업 가정에
   대한 불확실성",
씨앤지하이테크,제18기(당기),태성회계법인,적정,-,,
씨앤지하이테크,제17기(전기),태성회계법인,적정,-,,
씨앤지하이테크,제16기(전전기),삼일회계법인,적정,-,,
씨에스베어링,제13기(당기),안진회계법인(지정),적정,-,,
씨에스베어링,제12기(전기),삼정회계법인(지정),적정,-,,
씨에스베어링,제11기(전전기),삼정회계법인(지정),적정,-,,
씨에스윈드,제14기(당기),안진회계법인,적정,-,,
씨에스윈드,제13기(전기),안진회계법인,적정,-,,
씨에스윈드,제12기(전전기),삼일회계법인,적정,-,,
씨엔티드림,제9기(당기),대주회계법인,적정,-,,
씨엔티드림,제8기(전기),대주회계법인,적정,-,주1),
씨엔티드림,제7기(전전기),한미회계법인,적정,-,,
씨엔플러스,제17기(당기),회계법인 정명,적정,-,계속사업의 불확시설,
씨엔플러스,제16기(전기),회계법인 새시대,적정,-,계속사업의 불확시설,
씨엔플러스,제15기(전전기),회계법인 새시대,적정,-,계속사업의 불확시설,
씨엘인터내셔널,제24기(당기),한울회계법인,적정,-,,
씨엘인터내셔널,제23기(전기),한울회계법인,적정,-,,
씨엘인터내셔널,제22기(전전기),한울회계법인,적정,-,,
씨엠에스에듀,제17기(당기),대주회계법인,적정의견,-,해당사항 없음,해당사항 없음
씨엠에스에듀,제16기(전기),안진회계법인,적정의견,-,해당사항 없음,해당사항 없음
씨엠에스에듀,제15기(전전기),신한회계법인,적정의견,-,해당사항 없음,해당사항 없음
씨유메디칼,제19기(당기),세일원회계법인,적정,-,,
씨유메디칼,제18기(전기),세일회계법인,적정,-,,
씨유메디칼,제17기(전전기),세일회계법인,적정,-,,
씨이랩,제10기(당기),동아송강회계법인,적정,-,,
씨이랩,제9기(전기),송강회계법인,적정,-,,
씨이랩,제8기(전전기),신정회계법인,적정,-,,
씨젠,제20기(당기),우덕회계법인,적정,-,"연결재무제표의 재작성, 
수익 인식 등",수익인식: 수익은 연결기업의 주요 성과지표이고 수익인식조건이 충족되기 이전에 인식될 고유위험이 높으므로 제품 및 상품의 판매로 인한 수익인식을 핵심감사사항으로 선정
씨젠,제19기(전기),우덕회계법인,적정,-,재무제표의 재작성,재무제표 재작성: 무형자산의 과대계상 및 경상연구개발비의 과소계상 등의 회계처리 오류에 대한 수정 반영
씨젠,제18기(전전기),우덕회계법인,적정,-,,
씨케이에이치,제11기(당기),신한회계법인,적정의견,해당사항없음,,
씨케이에이치,제10기(전기),신한회계법인,적정의견,해당사항없음,,
씨케이에이치,제9기(전전기),신한회계법인,적정의견,해당사항없음,,
씨큐브,제20기,인덕회계법인,적정,-,해당사항 없음,
